,number,value,datetime_start,datetime_complete,duration,params_Tu,params_Tv,system_attrs_fail_reason,state
1343,1343,977671.0570897761,2022-01-14 12:35:59.091896,2022-01-14 12:36:06.220096,0 days 00:00:07.128200,2.881373697106503,60692.24458562229,,COMPLETE
1344,1344,110014374.84838007,2022-01-14 12:36:06.368382,2022-01-14 12:36:07.375278,0 days 00:00:01.006896,40.20861318131129,6824734.841054479,,COMPLETE
1345,1345,575298.3709420786,2022-01-14 12:36:07.539629,2022-01-14 12:36:12.620024,0 days 00:00:05.080395,5.607619655473918,35695.59262258082,,COMPLETE
1346,1346,9.223372036854776e+18,2022-01-14 12:36:12.767422,2022-01-14 12:36:13.012043,0 days 00:00:00.244621,0.05221586930922406,3205492.330537122,,COMPLETE
1347,1347,29445423.936873794,2022-01-14 12:36:13.159934,2022-01-14 12:36:16.364445,0 days 00:00:03.204511,8.692318141445886,1826809.1179863769,,COMPLETE
1348,1348,85166422.87309262,2022-01-14 12:36:16.531769,2022-01-14 12:36:17.399532,0 days 00:00:00.867763,55.26194820530526,5282734.846940039,,COMPLETE
1349,1349,1307199.1688474226,2022-01-14 12:36:17.527731,2022-01-14 12:36:22.449346,0 days 00:00:04.921615,5.0976055470480075,81111.34845969135,,COMPLETE
1350,1350,677453.3694437081,2022-01-14 12:36:22.617219,2022-01-14 12:36:23.976640,0 days 00:00:01.359421,34.19336794059297,41397.84435922502,,COMPLETE
1351,1351,29752313.604900382,2022-01-14 12:36:24.120992,2022-01-14 12:36:26.375071,0 days 00:00:02.254079,2.7303375034346042,1845931.9197804339,,COMPLETE
1352,1352,9.223372036854776e+18,2022-01-14 12:36:26.549286,2022-01-14 12:36:26.911655,0 days 00:00:00.362369,0.09169049482211644,39498007.89583318,,COMPLETE
1353,1353,57995532.18159419,2022-01-14 12:36:27.064069,2022-01-14 12:36:28.790002,0 days 00:00:01.725933,24.887924976485674,3597766.642769121,,COMPLETE
1354,1354,29603090.516138647,2022-01-14 12:36:28.988567,2022-01-14 12:36:31.831034,0 days 00:00:02.842467,9.306848308127453,1836579.5251204718,,COMPLETE
1355,1355,1774332.0428376019,2022-01-14 12:36:31.995665,2022-01-14 12:36:35.560711,0 days 00:00:03.565046,7.04197472785526,110064.89287715941,,COMPLETE
1356,1356,1403002.5567490186,2022-01-14 12:36:35.735674,2022-01-14 12:36:54.263388,0 days 00:00:18.527714,1.769222254316058,87085.11568080603,,COMPLETE
1357,1357,72109978.06631938,2022-01-14 12:36:54.393638,2022-01-14 12:36:55.412506,0 days 00:00:01.018868,42.31757312123978,4473014.175975491,,COMPLETE
1358,1358,174209.99361120095,2022-01-14 12:36:55.583296,2022-01-14 12:36:59.664073,0 days 00:00:04.080777,9.713432851025793,10743.748144610789,,COMPLETE
1359,1359,918783.7982687439,2022-01-14 12:36:59.827165,2022-01-14 12:37:04.067218,0 days 00:00:04.240053,4.348289685907037,57023.309380637496,,COMPLETE
1360,1360,197947.3956696186,2022-01-14 12:37:04.234041,2022-01-14 12:37:05.710204,0 days 00:00:01.476163,31.01923341561365,11727.012578359863,,COMPLETE
1361,1361,50545677.846781224,2022-01-14 12:37:05.856021,2022-01-14 12:37:09.771229,0 days 00:00:03.915208,7.654321827578249,3135929.0274950424,,COMPLETE
1362,1362,95519.8708563768,2022-01-14 12:37:09.905893,2022-01-14 12:37:11.398018,0 days 00:00:01.492125,37.70818391264281,5199.515014395254,,COMPLETE
1363,1363,33509248.864704005,2022-01-14 12:37:11.556621,2022-01-14 12:37:12.471209,0 days 00:00:00.914588,58.85809355783727,2077725.719680843,,COMPLETE
1364,1364,107735652.3533533,2022-01-14 12:37:12.602537,2022-01-14 12:37:19.136294,0 days 00:00:06.533757,5.9862730140709735,6684140.257623299,,COMPLETE
1365,1365,69913.16955464118,2022-01-14 12:37:19.281819,2022-01-14 12:37:22.763230,0 days 00:00:03.481411,9.753962431669017,4271.496653552723,,COMPLETE
1366,1366,78202325.71826588,2022-01-14 12:37:22.892015,2022-01-14 12:37:41.419689,0 days 00:00:18.527674,9.66848830440207,4851770.767192923,,COMPLETE
1367,1367,48014394.159162804,2022-01-14 12:37:41.578574,2022-01-14 12:38:00.098269,0 days 00:00:18.519695,10.610412278878993,2978831.522772666,,COMPLETE
1368,1368,468343.9456578607,2022-01-14 12:38:00.266171,2022-01-14 12:38:03.247473,0 days 00:00:02.981302,8.84395788202671,29007.525159902394,,COMPLETE
1369,1369,27269268.270951945,2022-01-14 12:38:03.382487,2022-01-14 12:38:07.350322,0 days 00:00:03.967835,10.444409986319156,1691764.1093731083,,COMPLETE
1370,1370,914293783.7579908,2022-01-14 12:38:07.490178,2022-01-14 12:38:10.780732,0 days 00:00:03.290554,8.680736583110928,56724632.177956276,,COMPLETE
1371,1371,30727789.602447703,2022-01-14 12:38:10.913836,2022-01-14 12:38:14.027929,0 days 00:00:03.114093,7.1531457383298225,1906395.5454989388,,COMPLETE
1372,1372,1025418.1426216977,2022-01-14 12:38:14.182053,2022-01-14 12:38:17.390881,0 days 00:00:03.208828,9.256172939340733,63562.4350994024,,COMPLETE
1373,1373,82454725.96874927,2022-01-14 12:38:17.547601,2022-01-14 12:38:23.368501,0 days 00:00:05.820900,11.041699491991386,5115572.7155147465,,COMPLETE
1374,1374,54735122.168539144,2022-01-14 12:38:23.504178,2022-01-14 12:38:29.776103,0 days 00:00:06.271925,5.946727536724905,3395878.292929265,,COMPLETE
1375,1375,130428906.77906348,2022-01-14 12:38:29.938200,2022-01-14 12:38:33.821191,0 days 00:00:03.882991,10.380874508522023,8092002.7338314615,,COMPLETE
1376,1376,29241994.676215302,2022-01-14 12:38:33.963627,2022-01-14 12:38:52.612154,0 days 00:00:18.648527,7.833297673889996,1814201.5162060387,,COMPLETE
1377,1377,28666454.937978655,2022-01-14 12:38:52.753369,2022-01-14 12:38:55.106720,0 days 00:00:02.353351,4.318076987469781,1778546.6458430383,,COMPLETE
1378,1378,253009.72151040862,2022-01-14 12:38:55.264324,2022-01-14 12:38:58.370737,0 days 00:00:03.106413,11.158702197547065,15629.309894585818,,COMPLETE
1379,1379,413336176.36674166,2022-01-14 12:38:58.538213,2022-01-14 12:39:01.437248,0 days 00:00:02.899035,7.193246237599999,25644210.77249597,,COMPLETE
1380,1380,56331186.42399453,2022-01-14 12:39:01.566615,2022-01-14 12:39:06.204794,0 days 00:00:04.638179,5.345910502353448,3494909.976294591,,COMPLETE
1381,1381,82186699.10754475,2022-01-14 12:39:06.335583,2022-01-14 12:39:07.106525,0 days 00:00:00.770942,73.31363508120853,5097408.956718696,,COMPLETE
1382,1382,30020286.985222064,2022-01-14 12:39:07.261072,2022-01-14 12:39:08.046258,0 days 00:00:00.785186,63.88404372764796,1861135.882430647,,COMPLETE
1383,1383,1316669.0497389098,2022-01-14 12:39:08.234165,2022-01-14 12:39:26.956992,0 days 00:00:18.722827,1.786054013321654,81728.72083193719,,COMPLETE
1384,1384,250448673.66535833,2022-01-14 12:39:27.105433,2022-01-14 12:39:29.667497,0 days 00:00:02.562064,11.309121489765348,15538283.912129244,,COMPLETE
1385,1385,55685626.613395676,2022-01-14 12:39:29.820243,2022-01-14 12:39:32.617175,0 days 00:00:02.796932,9.40403017314896,3454792.3109471616,,COMPLETE
1386,1386,36204710.23881064,2022-01-14 12:39:32.747410,2022-01-14 12:39:35.792270,0 days 00:00:03.044860,3.797729364157381,2246241.4771912205,,COMPLETE
1387,1387,9.223372036854776e+18,2022-01-14 12:39:35.930698,2022-01-14 12:39:36.183095,0 days 00:00:00.252397,0.03909366828055294,6291271.983875856,,COMPLETE
1388,1388,1061406.9634310054,2022-01-14 12:39:36.325732,2022-01-14 12:39:41.748584,0 days 00:00:05.422852,7.34681098774448,65828.61633412207,,COMPLETE
1389,1389,29044853.154097464,2022-01-14 12:39:41.879011,2022-01-14 12:39:44.945558,0 days 00:00:03.066547,8.518951245888719,1801959.8893419201,,COMPLETE
1390,1390,362345.4862808957,2022-01-14 12:39:45.130014,2022-01-14 12:39:51.147215,0 days 00:00:06.017201,5.929278682100075,22478.88109396968,,COMPLETE
1391,1391,575636.9226592993,2022-01-14 12:39:51.327413,2022-01-14 12:39:54.080583,0 days 00:00:02.753170,11.57320070824317,35637.3098632916,,COMPLETE
1392,1392,64580331.50510339,2022-01-14 12:39:54.245761,2022-01-14 12:39:57.686354,0 days 00:00:03.440593,2.994636094786446,4006731.8985314765,,COMPLETE
1393,1393,28075756.45111255,2022-01-14 12:39:57.831528,2022-01-14 12:40:01.019988,0 days 00:00:03.188460,9.128887573421984,1741823.6955267088,,COMPLETE
1394,1394,57456074.93228711,2022-01-14 12:40:01.163074,2022-01-14 12:40:01.897996,0 days 00:00:00.734922,68.66119066317682,3563187.819750909,,COMPLETE
1395,1395,982109.8275000367,2022-01-14 12:40:02.041225,2022-01-14 12:40:05.113553,0 days 00:00:03.072328,11.817232884547337,60850.50857968311,,COMPLETE
1396,1396,32294993.78333786,2022-01-14 12:40:05.239426,2022-01-14 12:40:10.723420,0 days 00:00:05.483994,5.057588730374296,2003658.8033342753,,COMPLETE
1397,1397,94942125.55828795,2022-01-14 12:40:10.863684,2022-01-14 12:40:14.054962,0 days 00:00:03.191278,7.165513247532586,5890385.59911441,,COMPLETE
1398,1398,28955814.051120985,2022-01-14 12:40:14.199591,2022-01-14 12:40:32.855470,0 days 00:00:18.655879,2.021094668124783,1796520.5330829285,,COMPLETE
1399,1399,9.223372036854776e+18,2022-01-14 12:40:32.996102,2022-01-14 12:40:33.237259,0 days 00:00:00.241157,0.042682260976364184,111871.82297343726,,COMPLETE
1400,1400,207333.97371189855,2022-01-14 12:40:33.374366,2022-01-14 12:40:37.447040,0 days 00:00:04.072674,9.847737466358636,12796.43200142627,,COMPLETE
1401,1401,60050904.348398834,2022-01-14 12:40:37.597027,2022-01-14 12:40:40.180954,0 days 00:00:02.583927,4.140303832640185,3725705.0172764286,,COMPLETE
1402,1402,80327751.54323475,2022-01-14 12:40:40.324755,2022-01-14 12:40:43.516307,0 days 00:00:03.191552,7.082368818690723,4983680.935149569,,COMPLETE
1403,1403,29805428.788010325,2022-01-14 12:40:43.669024,2022-01-14 12:40:46.622010,0 days 00:00:02.952986,11.392873261835605,1849118.652326946,,COMPLETE
1404,1404,29481873.13984955,2022-01-14 12:40:46.778681,2022-01-14 12:40:49.619978,0 days 00:00:02.841297,9.325574534327684,1829058.6182558108,,COMPLETE
1405,1405,138281007.34190983,2022-01-14 12:40:49.801019,2022-01-14 12:40:52.168549,0 days 00:00:02.367530,12.25423731600873,8579148.644585228,,COMPLETE
1406,1406,53316799.37357425,2022-01-14 12:40:52.321408,2022-01-14 12:40:57.976227,0 days 00:00:05.654819,6.464265805473516,3307874.9217338273,,COMPLETE
1407,1407,30061325.24977479,2022-01-14 12:40:58.177870,2022-01-14 12:41:01.261158,0 days 00:00:03.083288,3.373600142872818,1865097.64033338,,COMPLETE
1408,1408,27261766.36265868,2022-01-14 12:41:01.429334,2022-01-14 12:41:04.505005,0 days 00:00:03.075671,8.272367093257818,1691337.7382925935,,COMPLETE
1409,1409,74467009.51200135,2022-01-14 12:41:04.656114,2022-01-14 12:41:05.424393,0 days 00:00:00.768279,65.46218161794158,4618662.500115285,,COMPLETE
1410,1410,106583656.28030115,2022-01-14 12:41:05.615250,2022-01-14 12:41:10.790673,0 days 00:00:05.175423,5.673714564579408,6612672.5565802995,,COMPLETE
1411,1411,943599.1517442341,2022-01-14 12:41:10.960233,2022-01-14 12:41:15.461164,0 days 00:00:04.500931,10.735412841589419,58459.54395497913,,COMPLETE
1412,1412,724054371.4008652,2022-01-14 12:41:15.599185,2022-01-14 12:41:23.051809,0 days 00:00:07.452624,1.6091312622943357,44921871.85541929,,COMPLETE
1413,1413,1822268.5087188391,2022-01-14 12:41:23.178421,2022-01-14 12:41:28.076702,0 days 00:00:04.898281,4.658520510782809,113073.15415831325,,COMPLETE
1414,1414,1914961.4653913619,2022-01-14 12:41:28.205621,2022-01-14 12:41:30.768877,0 days 00:00:02.563256,8.216768150669402,118770.6541370568,,COMPLETE
1415,1415,1089544.9108919443,2022-01-14 12:41:30.910104,2022-01-14 12:41:33.591825,0 days 00:00:02.681721,13.160015309500878,67485.6198268887,,COMPLETE
1416,1416,121490.39650301816,2022-01-14 12:41:33.753734,2022-01-14 12:41:38.341936,0 days 00:00:04.588202,10.345901212170345,7460.937122877406,,COMPLETE
1417,1417,55306300.265827455,2022-01-14 12:41:38.490383,2022-01-14 12:41:40.848152,0 days 00:00:02.357769,3.1489123439946685,3431350.4081601757,,COMPLETE
1418,1418,51669427.620914936,2022-01-14 12:41:40.983759,2022-01-14 12:41:43.345049,0 days 00:00:02.361290,12.445131333800475,3205582.742252873,,COMPLETE
1419,1419,28627606.627627384,2022-01-14 12:41:43.515224,2022-01-14 12:41:50.023611,0 days 00:00:06.508387,6.235847671871639,1776109.7483501488,,COMPLETE
1420,1420,1622252.1158875064,2022-01-14 12:41:50.151534,2022-01-14 12:41:53.231505,0 days 00:00:03.079971,9.122451854798197,100593.63175664231,,COMPLETE
1421,1421,80309729.45506415,2022-01-14 12:41:53.381661,2022-01-14 12:41:57.106487,0 days 00:00:03.724826,7.702654654451107,4982551.59391664,,COMPLETE
1422,1422,370427.49932162877,2022-01-14 12:41:57.247802,2022-01-14 12:42:02.240109,0 days 00:00:04.992307,4.945212981433339,22994.08611423814,,COMPLETE
1423,1423,281638.9276885992,2022-01-14 12:42:02.405413,2022-01-14 12:42:05.350818,0 days 00:00:02.945405,12.418996751504503,17377.428241164216,,COMPLETE
1424,1424,130060.81257717522,2022-01-14 12:42:05.504711,2022-01-14 12:42:09.649345,0 days 00:00:04.144634,10.167487938766177,7996.080395078309,,COMPLETE
1425,1425,52763274.052456014,2022-01-14 12:42:09.818644,2022-01-14 12:42:10.692345,0 days 00:00:00.873701,60.32793176598777,3272248.01625307,,COMPLETE
1426,1426,31756763.334725894,2022-01-14 12:42:10.867942,2022-01-14 12:42:13.179839,0 days 00:00:02.311897,3.1401576712235046,1970288.4949292613,,COMPLETE
1427,1427,1112236.0400593928,2022-01-14 12:42:13.285542,2022-01-14 12:42:31.971274,0 days 00:00:18.685732,1.2399706453607333,69047.46739478153,,COMPLETE
1428,1428,1092297.2629214225,2022-01-14 12:42:32.094228,2022-01-14 12:42:50.532424,0 days 00:00:18.438196,7.192795468982184,67747.60396430724,,COMPLETE
1429,1429,30102333.04173227,2022-01-14 12:42:50.674398,2022-01-14 12:42:53.366283,0 days 00:00:02.691885,11.940603294705502,1867526.9641300023,,COMPLETE
1430,1430,111395865.25532337,2022-01-14 12:42:53.507135,2022-01-14 12:42:58.247062,0 days 00:00:04.739927,5.400756788458454,6911235.8088669,,COMPLETE
1431,1431,76774413.085267,2022-01-14 12:42:58.389771,2022-01-14 12:43:01.493058,0 days 00:00:03.103287,9.531690876748947,4763182.575150018,,COMPLETE
1432,1432,52073331.298343964,2022-01-14 12:43:01.629724,2022-01-14 12:43:20.123823,0 days 00:00:18.494099,1.71062697061374,3230777.431443318,,COMPLETE
1433,1433,1130422080.75664,2022-01-14 12:43:20.293935,2022-01-14 12:43:23.362659,0 days 00:00:03.068724,13.363135645534921,70133608.17644523,,COMPLETE
1434,1434,220028.2433569945,2022-01-14 12:43:23.497959,2022-01-14 12:43:41.814629,0 days 00:00:18.316670,6.378987006866202,13642.481427031973,,COMPLETE
1435,1435,35761578.44444627,2022-01-14 12:43:41.973481,2022-01-14 12:43:46.160162,0 days 00:00:04.186681,10.350855519238879,2218646.3618027843,,COMPLETE
1436,1436,291647.1041322931,2022-01-14 12:43:46.322866,2022-01-14 12:43:49.736331,0 days 00:00:03.413465,7.998870319145872,18060.182357928657,,COMPLETE
1437,1437,29257148.89670116,2022-01-14 12:43:49.900621,2022-01-14 12:43:53.215893,0 days 00:00:03.315272,0.13208633072845855,1815272.406105833,,COMPLETE
1438,1438,85738552.50549856,2022-01-14 12:43:53.346860,2022-01-14 12:43:54.707961,0 days 00:00:01.361101,27.620030622937243,5318931.755593016,,COMPLETE
1439,1439,51757527.43130494,2022-01-14 12:43:54.856230,2022-01-14 12:43:55.617381,0 days 00:00:00.761151,70.61998262125404,3209588.4813911393,,COMPLETE
1440,1440,1371022.6454725224,2022-01-14 12:43:55.769049,2022-01-14 12:44:00.889750,0 days 00:00:05.120701,4.665983729806889,85076.824207517,,COMPLETE
1441,1441,30592422.94031616,2022-01-14 12:44:01.051535,2022-01-14 12:44:03.586636,0 days 00:00:02.535101,12.14584457584838,1897928.5196206332,,COMPLETE
1442,1442,9.223372036854776e+18,2022-01-14 12:44:03.723733,2022-01-14 12:44:03.969385,0 days 00:00:00.245652,0.020413110530668632,21255.425740966617,,COMPLETE
1443,1443,59048921.71587477,2022-01-14 12:44:04.122880,2022-01-14 12:44:07.068860,0 days 00:00:02.945980,2.9820070718014966,3663551.9014824186,,COMPLETE
1444,1444,29913029.260452922,2022-01-14 12:44:07.211498,2022-01-14 12:44:10.999819,0 days 00:00:03.788321,9.987677287130047,1855797.0361502976,,COMPLETE
1445,1445,81981675.99571534,2022-01-14 12:44:11.172510,2022-01-14 12:44:14.585460,0 days 00:00:03.412950,8.586285905942567,5086268.731887085,,COMPLETE
1446,1446,167049.34442192753,2022-01-14 12:44:14.724454,2022-01-14 12:44:21.827617,0 days 00:00:07.103163,6.098506406242964,10359.681996519466,,COMPLETE
1447,1447,29996911.304344524,2022-01-14 12:44:21.983437,2022-01-14 12:44:24.596760,0 days 00:00:02.613323,3.1921743826751725,1861103.149453636,,COMPLETE
1448,1448,169450302.90198094,2022-01-14 12:44:24.764591,2022-01-14 12:44:27.313623,0 days 00:00:02.549032,13.979930373316487,10512916.652139166,,COMPLETE
1449,1449,113631743.13755178,2022-01-14 12:44:27.448237,2022-01-14 12:44:29.752776,0 days 00:00:02.304539,8.246390549993556,7049910.463556812,,COMPLETE
1450,1450,56109473.11167226,2022-01-14 12:44:29.879590,2022-01-14 12:44:35.375615,0 days 00:00:05.496025,11.039384962803663,3481058.77361521,,COMPLETE
1451,1451,932755.1296485296,2022-01-14 12:44:35.504707,2022-01-14 12:44:39.937585,0 days 00:00:04.432878,4.363015726056451,57889.9344510886,,COMPLETE
1452,1452,27914233.40345767,2022-01-14 12:44:40.092875,2022-01-14 12:44:43.836686,0 days 00:00:03.743811,6.864652262010164,1731841.2970415996,,COMPLETE
1453,1453,28002569.69481637,2022-01-14 12:44:44.013401,2022-01-14 12:44:46.365845,0 days 00:00:02.352444,13.55515953017657,1737216.5128569792,,COMPLETE
1454,1454,72733348.9147007,2022-01-14 12:44:46.538387,2022-01-14 12:44:50.629119,0 days 00:00:04.090732,10.554562597729767,4512447.669403671,,COMPLETE
1455,1455,27139129.1465612,2022-01-14 12:44:50.840562,2022-01-14 12:44:51.587163,0 days 00:00:00.746601,74.78521065701662,1682106.5113351762,,COMPLETE
1456,1456,1171974.127292429,2022-01-14 12:44:51.720274,2022-01-14 12:44:52.702148,0 days 00:00:00.981874,57.67046748342882,71484.01532400979,,COMPLETE
1457,1457,380318.0809721112,2022-01-14 12:44:52.834060,2022-01-14 12:45:11.586587,0 days 00:00:18.752527,1.636264968757077,23636.249337057357,,COMPLETE
1458,1458,69082130.63630655,2022-01-14 12:45:11.729694,2022-01-14 12:45:16.827403,0 days 00:00:05.097709,5.1717268666767,4286007.3307908075,,COMPLETE
1459,1459,170439.1058631763,2022-01-14 12:45:16.988227,2022-01-14 12:45:20.168875,0 days 00:00:03.180648,8.15440206966679,10536.407656201074,,COMPLETE
1460,1460,56627479.80672497,2022-01-14 12:45:20.309029,2022-01-14 12:45:38.530607,0 days 00:00:18.221578,13.189834600788966,3513173.6173189185,,COMPLETE
1461,1461,876224723.2667866,2022-01-14 12:45:38.664340,2022-01-14 12:45:42.818872,0 days 00:00:04.154532,10.57526944140792,54362714.44200569,,COMPLETE
1462,1462,28169468.130200528,2022-01-14 12:45:42.946400,2022-01-14 12:45:45.260276,0 days 00:00:02.313876,15.494178846876228,1747525.7010387562,,COMPLETE
1463,1463,99064454.74311255,2022-01-14 12:45:45.382310,2022-01-14 12:46:03.675219,0 days 00:00:18.292909,3.8285799967358605,6146189.736295903,,COMPLETE
1464,1464,864284.8477165886,2022-01-14 12:46:03.804891,2022-01-14 12:46:09.955663,0 days 00:00:06.150772,6.861470810119897,53606.52107110401,,COMPLETE
1465,1465,1606654.454715422,2022-01-14 12:46:10.105131,2022-01-14 12:46:12.658714,0 days 00:00:02.553583,11.722755780874026,99600.80806418127,,COMPLETE
1466,1466,51196808.59008206,2022-01-14 12:46:12.801931,2022-01-14 12:46:31.363260,0 days 00:00:18.561329,1.8052553433318628,3176395.6920459447,,COMPLETE
1467,1467,27818613.24978216,2022-01-14 12:46:31.578204,2022-01-14 12:46:34.067451,0 days 00:00:02.489247,8.721816317917362,1725878.1915891992,,COMPLETE
1468,1468,1684086.4485019543,2022-01-14 12:46:34.235780,2022-01-14 12:46:39.087849,0 days 00:00:04.852069,5.614808434903013,104487.04115738251,,COMPLETE
1469,1469,1253460.3274629111,2022-01-14 12:46:39.239303,2022-01-14 12:46:42.558238,0 days 00:00:03.318935,9.087538488891223,77713.62519023978,,COMPLETE
1470,1470,1575084.924792038,2022-01-14 12:46:42.678204,2022-01-14 12:46:45.224638,0 days 00:00:02.546434,12.41728107488343,97626.50963750722,,COMPLETE
1471,1471,143193480.98929,2022-01-14 12:46:45.376134,2022-01-14 12:46:47.700262,0 days 00:00:02.324128,3.4829651027274426,8884049.525588052,,COMPLETE
1472,1472,54151922.04866165,2022-01-14 12:46:47.830088,2022-01-14 12:46:50.020917,0 days 00:00:02.190829,15.376000065050434,3359533.716534148,,COMPLETE
1473,1473,302355910.83384526,2022-01-14 12:46:50.156862,2022-01-14 12:46:51.054391,0 days 00:00:00.897529,63.03477571327974,18757422.951084167,,COMPLETE
1474,1474,670980.3107083116,2022-01-14 12:46:51.181743,2022-01-14 12:46:52.033857,0 days 00:00:00.852114,66.49722260787841,40177.22458159075,,COMPLETE
1475,1475,92479868.9142716,2022-01-14 12:46:52.157191,2022-01-14 12:46:55.206529,0 days 00:00:03.049338,8.540020680212933,5737599.141968857,,COMPLETE
1476,1476,9.223372036854776e+18,2022-01-14 12:46:55.328869,2022-01-14 12:46:56.342469,0 days 00:00:01.013600,0.10203813135319195,1983366.431167253,,COMPLETE
1477,1477,9.223372036854776e+18,2022-01-14 12:46:56.469522,2022-01-14 12:46:56.710797,0 days 00:00:00.241275,0.05604256366579774,4640.298649947326,,COMPLETE
1478,1478,55694866.86243627,2022-01-14 12:46:56.850868,2022-01-14 12:47:04.258533,0 days 00:00:07.407665,6.188460619815742,3455419.2777807657,,COMPLETE
1479,1479,32823880.122425597,2022-01-14 12:47:04.391456,2022-01-14 12:47:09.811082,0 days 00:00:05.419626,11.017407261061058,2036372.8270931025,,COMPLETE
1480,1480,79431724.99063982,2022-01-14 12:47:09.969899,2022-01-14 12:47:14.496068,0 days 00:00:04.526169,4.71893022865532,4928123.627061255,,COMPLETE
1481,1481,29278766.362777583,2022-01-14 12:47:14.632707,2022-01-14 12:47:17.537032,0 days 00:00:02.904325,12.626737665608445,1816415.657780023,,COMPLETE
1482,1482,1964200.4195438782,2022-01-14 12:47:17.675259,2022-01-14 12:47:22.079881,0 days 00:00:04.404622,7.505534115449345,121837.21818549775,,COMPLETE
1483,1483,50968168.45923331,2022-01-14 12:47:22.197391,2022-01-14 12:47:24.154335,0 days 00:00:01.956944,23.967760747611003,3161797.786572725,,COMPLETE
1484,1484,122825184.51164295,2022-01-14 12:47:24.308028,2022-01-14 12:47:27.370511,0 days 00:00:03.062483,2.150306150791547,7620369.616829708,,COMPLETE
1485,1485,111581.16019390292,2022-01-14 12:47:27.555090,2022-01-14 12:47:31.537366,0 days 00:00:03.982276,10.976391257987729,6834.225849440914,,COMPLETE
1486,1486,1077854.1146732788,2022-01-14 12:47:31.692133,2022-01-14 12:47:34.647919,0 days 00:00:02.955786,9.197389145792979,66816.72276672063,,COMPLETE
1487,1487,51005564.126261204,2022-01-14 12:47:34.773447,2022-01-14 12:47:36.364285,0 days 00:00:01.590838,14.24825843387722,3164353.770904085,,COMPLETE
1488,1488,29295660.543078963,2022-01-14 12:47:36.498189,2022-01-14 12:47:42.590121,0 days 00:00:06.091932,6.239729288075092,1817557.1368547168,,COMPLETE
1489,1489,28871693.78890271,2022-01-14 12:47:42.715482,2022-01-14 12:47:43.592794,0 days 00:00:00.877312,53.77554748858184,1790131.063552285,,COMPLETE
1490,1490,82423107.36766574,2022-01-14 12:47:43.736729,2022-01-14 12:47:46.094827,0 days 00:00:02.358098,3.1978364571390467,5113732.762023999,,COMPLETE
1491,1491,1397765.2799427633,2022-01-14 12:47:46.225430,2022-01-14 12:47:48.569389,0 days 00:00:02.343959,17.10729638663587,86514.92824750551,,COMPLETE
1492,1492,1326680.469992155,2022-01-14 12:47:48.697236,2022-01-14 12:47:52.489279,0 days 00:00:03.792043,9.968208188542107,82241.11197919099,,COMPLETE
1493,1493,1905923.1009360335,2022-01-14 12:47:52.628269,2022-01-14 12:47:59.548440,0 days 00:00:06.920171,6.878949434515066,118231.66859210345,,COMPLETE
1494,1494,88010.10944642748,2022-01-14 12:47:59.684168,2022-01-14 12:48:04.345551,0 days 00:00:04.661383,0.12601078146082934,5554.695117105048,,COMPLETE
1495,1495,62249399.27934349,2022-01-14 12:48:04.481864,2022-01-14 12:48:06.184411,0 days 00:00:01.702547,19.820207709387518,3861813.826929175,,COMPLETE
1496,1496,955632.2378059672,2022-01-14 12:48:06.313269,2022-01-14 12:48:10.346430,0 days 00:00:04.033161,13.053407714519139,59179.77051460701,,COMPLETE
1497,1497,27754661.483477235,2022-01-14 12:48:10.473568,2022-01-14 12:48:15.144674,0 days 00:00:04.671106,4.677978427494927,1721972.2285370128,,COMPLETE
1498,1498,1528743235.364624,2022-01-14 12:48:15.287005,2022-01-14 12:48:18.711963,0 days 00:00:03.424958,8.383655344032547,94846352.4992773,,COMPLETE
1499,1499,9.223372036854776e+18,2022-01-14 12:48:18.879255,2022-01-14 12:48:19.112512,0 days 00:00:00.233257,0.020230430072078143,5763051.198637484,,COMPLETE
1500,1500,1160719.5008463257,2022-01-14 12:48:19.253412,2022-01-14 12:48:23.498252,0 days 00:00:04.244840,10.211645493896988,71940.01671161281,,COMPLETE
1501,1501,629778.698532457,2022-01-14 12:48:23.634204,2022-01-14 12:48:25.721097,0 days 00:00:02.086893,14.48078651462005,38929.83909198467,,COMPLETE
1502,1502,98127.59154816912,2022-01-14 12:48:25.898564,2022-01-14 12:48:44.157193,0 days 00:00:18.258629,1.9935772584305607,6129.906015352388,,COMPLETE
1503,1503,54999993.53335091,2022-01-14 12:48:44.293620,2022-01-14 12:48:47.003258,0 days 00:00:02.709638,11.57569082576315,3412237.506844247,,COMPLETE
1504,1504,31638527.56002742,2022-01-14 12:48:47.139811,2022-01-14 12:48:51.754680,0 days 00:00:04.614869,4.79768037361505,1962933.7483363522,,COMPLETE
1505,1505,56384963.69717544,2022-01-14 12:48:51.904150,2022-01-14 12:48:54.589590,0 days 00:00:02.685440,7.733459787761879,3498209.125879918,,COMPLETE
1506,1506,280343.2301437326,2022-01-14 12:48:54.720145,2022-01-14 12:48:57.998505,0 days 00:00:03.278360,12.51566545212983,17294.83807577528,,COMPLETE
1507,1507,1091710.5424424305,2022-01-14 12:48:58.123271,2022-01-14 12:48:58.984494,0 days 00:00:00.861223,77.29728020801878,66006.66594657279,,COMPLETE
1508,1508,467548696.9056318,2022-01-14 12:48:59.141935,2022-01-14 12:49:02.577379,0 days 00:00:03.435444,6.657110315715806,29007676.200632747,,COMPLETE
